transaction_id,date,store_id,product_id,units_sold,unit_price,total_revenue
TXN001645,2026-06-23,STR003,PRD001,6,49.99,299.94
TXN001646,2026-06-23,STR003,PRD002,5,89.99,449.95
TXN001647,2026-06-23,STR003,PRD004,2,34.99,69.98
TXN001648,2026-06-23,STR003,PRD005,4,329.99,1319.96
TXN001649,2026-06-23,STR003,PRD006,5,24.99,124.95
TXN001650,2026-06-23,STR003,PRD007,8,39.99,319.92
TXN001651,2026-06-23,STR003,PRD008,6,79.99,479.94
TXN001652,2026-06-23,STR003,PRD009,4,19.99,79.96
TXN001653,2026-06-23,STR003,PRD010,7,219.99,1539.93
TXN001654,2026-06-23,STR003,PRD011,6,16.99,101.94
TXN001655,2026-06-23,STR003,PRD012,7,119.99,839.93
TXN001656,2026-06-23,STR003,PRD013,4,9.99,39.96
TXN001657,2026-06-23,STR003,PRD014,5,44.99,224.95
TXN001658,2026-06-23,STR003,PRD015,10,34.99,349.9
TXN001659,2026-06-23,STR003,PRD016,9,13.99,125.91
TXN001660,2026-06-23,STR003,PRD018,15,4.99,74.85
TXN001661,2026-06-23,STR003,PRD019,9,10.99,98.91
TXN001662,2026-06-23,STR003,PRD020,13,14.99,194.87
TXN001663,2026-06-23,STR003,PRD021,10,12.99,129.9
TXN001664,2026-06-23,STR003,PRD022,6,32.99,197.94
TXN001665,2026-06-23,STR003,PRD023,9,24.99,224.91
TXN001666,2026-06-23,STR003,PRD024,9,27.99,251.91
TXN001667,2026-06-23,STR003,PRD025,7,42.99,300.93
TXN001668,2026-06-24,STR001,PRD001,3,49.99,149.97
TXN001669,2026-06-24,STR001,PRD002,4,89.99,359.96
TXN001670,2026-06-24,STR001,PRD004,3,34.99,104.97
TXN001671,2026-06-24,STR001,PRD005,2,329.99,659.98
TXN001672,2026-06-24,STR001,PRD006,4,24.99,99.96
TXN001673,2026-06-24,STR001,PRD007,4,39.99,159.96
TXN001674,2026-06-24,STR001,PRD008,6,79.99,479.94
TXN001675,2026-06-24,STR001,PRD009,3,19.99,59.97
TXN001676,2026-06-24,STR001,PRD010,5,219.99,1099.95
TXN001677,2026-06-24,STR001,PRD011,8,16.99,135.92
TXN001678,2026-06-24,STR001,PRD012,8,119.99,959.92
TXN001679,2026-06-24,STR001,PRD013,7,9.99,69.93
TXN001680,2026-06-24,STR001,PRD014,10,44.99,449.9
TXN001681,2026-06-24,STR001,PRD015,8,34.99,279.92
TXN001682,2026-06-24,STR001,PRD016,10,13.99,139.9
TXN001683,2026-06-24,STR001,PRD017,9,22.99,206.91
TXN001684,2026-06-24,STR001,PRD018,13,4.99,64.87
TXN001685,2026-06-24,STR001,PRD019,12,10.99,131.88
TXN001686,2026-06-24,STR001,PRD020,14,14.99,209.86
TXN001687,2026-06-24,STR001,PRD021,12,12.99,155.88
TXN001688,2026-06-24,STR001,PRD022,11,32.99,362.89
TXN001689,2026-06-24,STR001,PRD023,6,24.99,149.94
TXN001690,2026-06-24,STR001,PRD024,7,27.99,195.93
TXN001691,2026-06-24,STR001,PRD025,10,42.99,429.9
TXN001692,2026-06-24,STR002,PRD001,2,49.99,99.98
TXN001693,2026-06-24,STR002,PRD002,5,89.99,449.95
TXN001694,2026-06-24,STR002,PRD003,5,179.99,899.95
TXN001695,2026-06-24,STR002,PRD004,6,34.99,209.94
TXN001696,2026-06-24,STR002,PRD005,4,329.99,1319.96
TXN001697,2026-06-24,STR002,PRD006,4,24.99,99.96
TXN001698,2026-06-24,STR002,PRD007,7,39.99,279.93
TXN001699,2026-06-24,STR002,PRD008,8,79.99,639.92
TXN001700,2026-06-24,STR002,PRD009,7,19.99,139.93
TXN001701,2026-06-24,STR002,PRD010,4,219.99,879.96
TXN001702,2026-06-24,STR002,PRD011,7,16.99,118.93
TXN001703,2026-06-24,STR002,PRD013,10,9.99,99.9
TXN001704,2026-06-24,STR002,PRD014,4,44.99,179.96
TXN001705,2026-06-24,STR002,PRD015,10,34.99,349.9
TXN001706,2026-06-24,STR002,PRD016,9,13.99,125.91
TXN001707,2026-06-24,STR002,PRD017,4,22.99,91.96
TXN001708,2026-06-24,STR002,PRD018,14,4.99,69.86
TXN001709,2026-06-24,STR002,PRD019,12,10.99,131.88
TXN001710,2026-06-24,STR002,PRD020,10,14.99,149.9
TXN001711,2026-06-24,STR002,PRD021,7,12.99,90.93
TXN001712,2026-06-24,STR002,PRD022,8,32.99,263.92
TXN001713,2026-06-24,STR002,PRD023,10,24.99,249.9
TXN001714,2026-06-24,STR002,PRD024,9,27.99,251.91
TXN001715,2026-06-24,STR002,PRD025,1,42.99,42.99
TXN001716,2026-06-24,STR003,PRD001,4,49.99,199.96
TXN001717,2026-06-24,STR003,PRD002,3,89.99,269.97
TXN001718,2026-06-24,STR003,PRD004,6,34.99,209.94
TXN001719,2026-06-24,STR003,PRD005,4,329.99,1319.96
TXN001720,2026-06-24,STR003,PRD006,4,24.99,99.96
TXN001721,2026-06-24,STR003,PRD007,8,39.99,319.92
TXN001722,2026-06-24,STR003,PRD008,5,79.99,399.95
TXN001723,2026-06-24,STR003,PRD009,7,19.99,139.93
TXN001724,2026-06-24,STR003,PRD010,2,219.99,439.98
TXN001725,2026-06-24,STR003,PRD011,4,16.99,67.96
TXN001726,2026-06-24,STR003,PRD012,8,119.99,959.92
TXN001727,2026-06-24,STR003,PRD013,9,9.99,89.91
TXN001728,2026-06-24,STR003,PRD014,5,44.99,224.95
TXN001729,2026-06-24,STR003,PRD015,8,34.99,279.92
TXN001730,2026-06-24,STR003,PRD016,10,13.99,139.9
TXN001731,2026-06-24,STR003,PRD017,10,22.99,229.9
TXN001732,2026-06-24,STR003,PRD018,13,4.99,64.87
TXN001733,2026-06-24,STR003,PRD019,8,10.99,87.92
TXN001734,2026-06-24,STR003,PRD020,8,14.99,119.92
TXN001735,2026-06-24,STR003,PRD021,6,12.99,77.94
TXN001736,2026-06-24,STR003,PRD022,5,32.99,164.95
TXN001737,2026-06-24,STR003,PRD023,9,24.99,224.91
TXN001738,2026-06-24,STR003,PRD024,8,27.99,223.92
TXN001739,2026-06-24,STR003,PRD025,11,42.99,472.89
TXN001740,2026-06-25,STR001,PRD001,6,49.99,299.94
TXN001741,2026-06-25,STR001,PRD002,2,89.99,179.98
TXN001742,2026-06-25,STR001,PRD004,6,34.99,209.94
TXN001743,2026-06-25,STR001,PRD005,4,329.99,1319.96
TXN001744,2026-06-25,STR001,PRD006,8,24.99,199.92
TXN001745,2026-06-25,STR001,PRD007,5,39.99,199.95
TXN001746,2026-06-25,STR001,PRD008,6,79.99,479.94
TXN001747,2026-06-25,STR001,PRD009,4,19.99,79.96
TXN001748,2026-06-25,STR001,PRD010,8,219.99,1759.92
TXN001749,2026-06-25,STR001,PRD011,7,16.99,118.93
TXN001750,2026-06-25,STR001,PRD012,6,119.99,719.94
TXN001751,2026-06-25,STR001,PRD013,7,9.99,69.93
TXN001752,2026-06-25,STR001,PRD014,3,44.99,134.97
TXN001753,2026-06-25,STR001,PRD015,9,34.99,314.91
TXN001754,2026-06-25,STR001,PRD016,10,13.99,139.9
TXN001755,2026-06-25,STR001,PRD017,15,22.99,344.85
TXN001756,2026-06-25,STR001,PRD018,18,4.99,89.82
TXN001757,2026-06-25,STR001,PRD019,15,10.99,164.85
TXN001758,2026-06-25,STR001,PRD020,11,14.99,164.89
TXN001759,2026-06-25,STR001,PRD021,10,12.99,129.9
TXN001760,2026-06-25,STR001,PRD022,7,32.99,230.93
TXN001761,2026-06-25,STR001,PRD023,10,24.99,249.9
TXN001762,2026-06-25,STR001,PRD024,10,27.99,279.9
TXN001763,2026-06-25,STR001,PRD025,10,42.99,429.9
TXN001764,2026-06-25,STR002,PRD001,5,49.99,249.95
TXN001765,2026-06-25,STR002,PRD002,3,89.99,269.97
TXN001766,2026-06-25,STR002,PRD003,4,179.99,719.96
TXN001767,2026-06-25,STR002,PRD004,6,34.99,209.94
TXN001768,2026-06-25,STR002,PRD005,6,329.99,1979.94
TXN001769,2026-06-25,STR002,PRD006,3,24.99,74.97
TXN001770,2026-06-25,STR002,PRD007,5,39.99,199.95
TXN001771,2026-06-25,STR002,PRD008,4,79.99,319.96
TXN001772,2026-06-25,STR002,PRD009,6,19.99,119.94
TXN001773,2026-06-25,STR002,PRD010,3,219.99,659.97
TXN001774,2026-06-25,STR002,PRD011,6,16.99,101.94
TXN001775,2026-06-25,STR002,PRD013,5,9.99,49.95
TXN001776,2026-06-25,STR002,PRD014,4,44.99,179.96
TXN001777,2026-06-25,STR002,PRD015,4,34.99,139.96
TXN001778,2026-06-25,STR002,PRD016,12,13.99,167.88
TXN001779,2026-06-25,STR002,PRD018,15,4.99,74.85
TXN001780,2026-06-25,STR002,PRD019,10,10.99,109.9
TXN001781,2026-06-25,STR002,PRD020,13,14.99,194.87
TXN001782,2026-06-25,STR002,PRD021,8,12.99,103.92
TXN001783,2026-06-25,STR002,PRD022,7,32.99,230.93
TXN001784,2026-06-25,STR002,PRD023,12,24.99,299.88
TXN001785,2026-06-25,STR002,PRD024,12,27.99,335.88
TXN001786,2026-06-25,STR002,PRD025,12,42.99,515.88
TXN001787,2026-06-25,STR003,PRD001,4,49.99,199.96
TXN001788,2026-06-25,STR003,PRD002,5,89.99,449.95
TXN001789,2026-06-25,STR003,PRD004,5,34.99,174.95
TXN001790,2026-06-25,STR003,PRD005,6,329.99,1979.94
TXN001791,2026-06-25,STR003,PRD006,6,24.99,149.94
TXN001792,2026-06-25,STR003,PRD007,4,39.99,159.96
TXN001793,2026-06-25,STR003,PRD008,4,79.99,319.96
TXN001794,2026-06-25,STR003,PRD009,7,19.99,139.93
TXN001795,2026-06-25,STR003,PRD010,5,219.99,1099.95
TXN001796,2026-06-25,STR003,PRD011,4,16.99,67.96
TXN001797,2026-06-25,STR003,PRD012,4,119.99,479.96
TXN001798,2026-06-25,STR003,PRD013,6,9.99,59.94
TXN001799,2026-06-25,STR003,PRD014,7,44.99,314.93
TXN001800,2026-06-25,STR003,PRD015,8,34.99,279.92
TXN001801,2026-06-25,STR003,PRD016,15,13.99,209.85
TXN001802,2026-06-25,STR003,PRD017,12,22.99,275.88
TXN001803,2026-06-25,STR003,PRD018,16,4.99,79.84
TXN001804,2026-06-25,STR003,PRD019,8,10.99,87.92
TXN001805,2026-06-25,STR003,PRD020,9,14.99,134.91
TXN001806,2026-06-25,STR003,PRD021,11,12.99,142.89
TXN001807,2026-06-25,STR003,PRD022,7,32.99,230.93
TXN001808,2026-06-25,STR003,PRD023,9,24.99,224.91
TXN001809,2026-06-25,STR003,PRD024,10,27.99,279.9
TXN001810,2026-06-26,STR001,PRD001,4,49.99,199.96
TXN001811,2026-06-26,STR001,PRD002,2,89.99,179.98
TXN001812,2026-06-26,STR001,PRD004,2,34.99,69.98
TXN001813,2026-06-26,STR001,PRD005,6,329.99,1979.94
TXN001814,2026-06-26,STR001,PRD006,4,24.99,99.96
TXN001815,2026-06-26,STR001,PRD007,5,39.99,199.95
TXN001816,2026-06-26,STR001,PRD008,7,79.99,559.93
TXN001817,2026-06-26,STR001,PRD009,5,19.99,99.95
TXN001818,2026-06-26,STR001,PRD010,6,219.99,1319.94
TXN001819,2026-06-26,STR001,PRD011,7,16.99,118.93
TXN001820,2026-06-26,STR001,PRD012,5,119.99,599.95
TXN001821,2026-06-26,STR001,PRD013,8,9.99,79.92
TXN001822,2026-06-26,STR001,PRD014,6,44.99,269.94
TXN001823,2026-06-26,STR001,PRD015,10,34.99,349.9
TXN001824,2026-06-26,STR001,PRD016,9,13.99,125.91
TXN001825,2026-06-26,STR001,PRD017,10,22.99,229.9
TXN001826,2026-06-26,STR001,PRD018,13,4.99,64.87
TXN001827,2026-06-26,STR001,PRD019,14,10.99,153.86
TXN001828,2026-06-26,STR001,PRD020,13,14.99,194.87
TXN001829,2026-06-26,STR001,PRD021,10,12.99,129.9
TXN001830,2026-06-26,STR001,PRD022,7,32.99,230.93
TXN001831,2026-06-26,STR001,PRD023,8,24.99,199.92
TXN001832,2026-06-26,STR001,PRD024,11,27.99,307.89
TXN001833,2026-06-26,STR001,PRD025,5,42.99,214.95
TXN001834,2026-06-26,STR002,PRD001,2,49.99,99.98
TXN001835,2026-06-26,STR002,PRD002,3,89.99,269.97
TXN001836,2026-06-26,STR002,PRD003,4,179.99,719.96
TXN001837,2026-06-26,STR002,PRD004,5,34.99,174.95
TXN001838,2026-06-26,STR002,PRD005,6,329.99,1979.94
TXN001839,2026-06-26,STR002,PRD006,6,24.99,149.94
TXN001840,2026-06-26,STR002,PRD007,4,39.99,159.96
TXN001841,2026-06-26,STR002,PRD008,7,79.99,559.93
TXN001842,2026-06-26,STR002,PRD009,7,19.99,139.93
TXN001843,2026-06-26,STR002,PRD010,4,219.99,879.96
TXN001844,2026-06-26,STR002,PRD011,6,16.99,101.94
TXN001845,2026-06-26,STR002,PRD013,6,9.99,59.94
TXN001846,2026-06-26,STR002,PRD014,5,44.99,224.95
TXN001847,2026-06-26,STR002,PRD015,7,34.99,244.93
TXN001848,2026-06-26,STR002,PRD016,12,13.99,167.88
TXN001849,2026-06-26,STR002,PRD017,13,22.99,298.87
TXN001850,2026-06-26,STR002,PRD018,20,4.99,99.8
TXN001851,2026-06-26,STR002,PRD019,16,10.99,175.84
TXN001852,2026-06-26,STR002,PRD020,16,14.99,239.84
TXN001853,2026-06-26,STR002,PRD021,9,12.99,116.91
TXN001854,2026-06-26,STR002,PRD022,12,32.99,395.88
TXN001855,2026-06-26,STR002,PRD023,5,24.99,124.95
TXN001856,2026-06-26,STR002,PRD024,10,27.99,279.9
TXN001857,2026-06-26,STR002,PRD025,6,42.99,257.94
TXN001858,2026-06-26,STR003,PRD001,5,49.99,249.95
TXN001859,2026-06-26,STR003,PRD002,6,89.99,539.94
TXN001860,2026-06-26,STR003,PRD004,2,34.99,69.98
TXN001861,2026-06-26,STR003,PRD005,6,329.99,1979.94
TXN001862,2026-06-26,STR003,PRD006,5,24.99,124.95
TXN001863,2026-06-26,STR003,PRD007,8,39.99,319.92
TXN001864,2026-06-26,STR003,PRD008,7,79.99,559.93
TXN001865,2026-06-26,STR003,PRD009,8,19.99,159.92
TXN001866,2026-06-26,STR003,PRD010,3,219.99,659.97
TXN001867,2026-06-26,STR003,PRD011,8,16.99,135.92
TXN001868,2026-06-26,STR003,PRD012,7,119.99,839.93
TXN001869,2026-06-26,STR003,PRD013,5,9.99,49.95
TXN001870,2026-06-26,STR003,PRD014,8,44.99,359.92
TXN001871,2026-06-26,STR003,PRD015,9,34.99,314.91
TXN001872,2026-06-26,STR003,PRD016,14,13.99,195.86
TXN001873,2026-06-26,STR003,PRD017,10,22.99,229.9
TXN001874,2026-06-26,STR003,PRD018,11,4.99,54.89
TXN001875,2026-06-26,STR003,PRD019,8,10.99,87.92
TXN001876,2026-06-26,STR003,PRD020,9,14.99,134.91
TXN001877,2026-06-26,STR003,PRD021,8,12.99,103.92
TXN001878,2026-06-26,STR003,PRD022,5,32.99,164.95
TXN001879,2026-06-26,STR003,PRD023,12,24.99,299.88
TXN001880,2026-06-26,STR003,PRD024,10,27.99,279.9
TXN001881,2026-06-26,STR003,PRD025,11,42.99,472.89
TXN001882,2026-06-27,STR001,PRD001,4,49.99,199.96
TXN001883,2026-06-27,STR001,PRD002,6,89.99,539.94
TXN001884,2026-06-27,STR001,PRD004,6,34.99,209.94
TXN001885,2026-06-27,STR001,PRD005,8,329.99,2639.92
TXN001886,2026-06-27,STR001,PRD006,9,24.99,224.91
TXN001887,2026-06-27,STR001,PRD007,8,39.99,319.92
TXN001888,2026-06-27,STR001,PRD008,10,79.99,799.9
TXN001889,2026-06-27,STR001,PRD009,10,19.99,199.9
TXN001890,2026-06-27,STR001,PRD010,4,219.99,879.96
TXN001891,2026-06-27,STR001,PRD011,11,16.99,186.89
TXN001892,2026-06-27,STR001,PRD012,6,119.99,719.94
TXN001893,2026-06-27,STR001,PRD013,10,9.99,99.9
TXN001894,2026-06-27,STR001,PRD014,6,44.99,269.94
TXN001895,2026-06-27,STR001,PRD015,10,34.99,349.9
TXN001896,2026-06-27,STR001,PRD016,16,13.99,223.84
TXN001897,2026-06-27,STR001,PRD017,19,22.99,436.81
TXN001898,2026-06-27,STR001,PRD018,22,4.99,109.78
TXN001899,2026-06-27,STR001,PRD019,16,10.99,175.84
TXN001900,2026-06-27,STR001,PRD020,12,14.99,179.88
TXN001901,2026-06-27,STR001,PRD021,15,12.99,194.85
TXN001902,2026-06-27,STR001,PRD022,12,32.99,395.88
TXN001903,2026-06-27,STR001,PRD023,12,24.99,299.88
TXN001904,2026-06-27,STR001,PRD024,11,27.99,307.89
TXN001905,2026-06-27,STR001,PRD025,15,42.99,644.85
TXN001906,2026-06-27,STR002,PRD001,4,49.99,199.96
TXN001907,2026-06-27,STR002,PRD002,4,89.99,359.96
TXN001908,2026-06-27,STR002,PRD003,5,179.99,899.95
TXN001909,2026-06-27,STR002,PRD004,8,34.99,279.92
TXN001910,2026-06-27,STR002,PRD005,5,329.99,1649.95
TXN001911,2026-06-27,STR002,PRD006,6,24.99,149.94
TXN001912,2026-06-27,STR002,PRD007,6,39.99,239.94
TXN001913,2026-06-27,STR002,PRD008,10,79.99,799.9
TXN001914,2026-06-27,STR002,PRD009,5,19.99,99.95
TXN001915,2026-06-27,STR002,PRD010,10,219.99,2199.9
TXN001916,2026-06-27,STR002,PRD011,9,16.99,152.91
TXN001917,2026-06-27,STR002,PRD013,8,9.99,79.92
TXN001918,2026-06-27,STR002,PRD014,10,44.99,449.9
TXN001919,2026-06-27,STR002,PRD015,12,34.99,419.88
TXN001920,2026-06-27,STR002,PRD016,15,13.99,209.85
TXN001921,2026-06-27,STR002,PRD017,15,22.99,344.85
TXN001922,2026-06-27,STR002,PRD018,16,4.99,79.84
TXN001923,2026-06-27,STR002,PRD019,15,10.99,164.85
TXN001924,2026-06-27,STR002,PRD020,18,14.99,269.82
TXN001925,2026-06-27,STR002,PRD021,14,12.99,181.86
TXN001926,2026-06-27,STR002,PRD022,12,32.99,395.88
TXN001927,2026-06-27,STR002,PRD023,9,24.99,224.91
TXN001928,2026-06-27,STR002,PRD024,11,27.99,307.89
TXN001929,2026-06-27,STR002,PRD025,6,42.99,257.94
TXN001930,2026-06-27,STR003,PRD001,5,49.99,249.95
TXN001931,2026-06-27,STR003,PRD002,2,89.99,179.98
TXN001932,2026-06-27,STR003,PRD004,6,34.99,209.94
TXN001933,2026-06-27,STR003,PRD005,5,329.99,1649.95
TXN001934,2026-06-27,STR003,PRD006,10,24.99,249.9
TXN001935,2026-06-27,STR003,PRD007,8,39.99,319.92
TXN001936,2026-06-27,STR003,PRD008,5,79.99,399.95
TXN001937,2026-06-27,STR003,PRD009,5,19.99,99.95
TXN001938,2026-06-27,STR003,PRD010,9,219.99,1979.91
TXN001939,2026-06-27,STR003,PRD011,10,16.99,169.9
TXN001940,2026-06-27,STR003,PRD012,11,119.99,1319.89
TXN001941,2026-06-27,STR003,PRD013,6,9.99,59.94
TXN001942,2026-06-27,STR003,PRD014,5,44.99,224.95
TXN001943,2026-06-27,STR003,PRD015,11,34.99,384.89
TXN001944,2026-06-27,STR003,PRD016,14,13.99,195.86
TXN001945,2026-06-27,STR003,PRD017,14,22.99,321.86
TXN001946,2026-06-27,STR003,PRD018,20,4.99,99.8
TXN001947,2026-06-27,STR003,PRD019,14,10.99,153.86
TXN001948,2026-06-27,STR003,PRD020,10,14.99,149.9
TXN001949,2026-06-27,STR003,PRD021,8,12.99,103.92
TXN001950,2026-06-27,STR003,PRD022,14,32.99,461.86
TXN001951,2026-06-27,STR003,PRD023,15,24.99,374.85
TXN001952,2026-06-27,STR003,PRD024,8,27.99,223.92
TXN001953,2026-06-27,STR003,PRD025,9,42.99,386.91
TXN001954,2026-06-28,STR001,PRD001,2,49.99,99.98
TXN001955,2026-06-28,STR001,PRD002,8,89.99,719.92
TXN001956,2026-06-28,STR001,PRD004,6,34.99,209.94
TXN001957,2026-06-28,STR001,PRD005,2,329.99,659.98
TXN001958,2026-06-28,STR001,PRD006,8,24.99,199.92
TXN001959,2026-06-28,STR001,PRD007,10,39.99,399.9
TXN001960,2026-06-28,STR001,PRD008,5,79.99,399.95
TXN001961,2026-06-28,STR001,PRD009,6,19.99,119.94
TXN001962,2026-06-28,STR001,PRD010,1,219.99,219.99
TXN001963,2026-06-28,STR001,PRD011,8,16.99,135.92
TXN001964,2026-06-28,STR001,PRD012,5,119.99,599.95
TXN001965,2026-06-28,STR001,PRD013,12,9.99,119.88
TXN001966,2026-06-28,STR001,PRD014,5,44.99,224.95
TXN001967,2026-06-28,STR001,PRD015,11,34.99,384.89
TXN001968,2026-06-28,STR001,PRD016,14,13.99,195.86
TXN001969,2026-06-28,STR001,PRD017,20,22.99,459.8
TXN001970,2026-06-28,STR001,PRD018,15,4.99,74.85
TXN001971,2026-06-28,STR001,PRD019,12,10.99,131.88
TXN001972,2026-06-28,STR001,PRD020,18,14.99,269.82
TXN001973,2026-06-28,STR001,PRD021,9,12.99,116.91
TXN001974,2026-06-28,STR001,PRD022,6,32.99,197.94
TXN001975,2026-06-28,STR001,PRD023,14,24.99,349.86
TXN001976,2026-06-28,STR001,PRD024,15,27.99,419.85
TXN001977,2026-06-28,STR001,PRD025,9,42.99,386.91
TXN001978,2026-06-28,STR002,PRD001,5,49.99,249.95
TXN001979,2026-06-28,STR002,PRD002,2,89.99,179.98
TXN001980,2026-06-28,STR002,PRD003,2,179.99,359.98
TXN001981,2026-06-28,STR002,PRD004,5,34.99,174.95
TXN001982,2026-06-28,STR002,PRD005,8,329.99,2639.92
TXN001983,2026-06-28,STR002,PRD006,9,24.99,224.91
TXN001984,2026-06-28,STR002,PRD007,4,39.99,159.96
TXN001985,2026-06-28,STR002,PRD008,6,79.99,479.94
TXN001986,2026-06-28,STR002,PRD009,8,19.99,159.92
TXN001987,2026-06-28,STR002,PRD010,10,219.99,2199.9
TXN001988,2026-06-28,STR002,PRD011,10,16.99,169.9
TXN001989,2026-06-28,STR002,PRD013,6,9.99,59.94
TXN001990,2026-06-28,STR002,PRD014,12,44.99,539.88
TXN001991,2026-06-28,STR002,PRD015,10,34.99,349.9
TXN001992,2026-06-28,STR002,PRD016,19,13.99,265.81
TXN001993,2026-06-28,STR002,PRD017,15,22.99,344.85
TXN001994,2026-06-28,STR002,PRD018,16,4.99,79.84
TXN001995,2026-06-28,STR002,PRD019,16,10.99,175.84
TXN001996,2026-06-28,STR002,PRD020,7,14.99,104.93
TXN001997,2026-06-28,STR002,PRD021,15,12.99,194.85
TXN001998,2026-06-28,STR002,PRD022,11,32.99,362.89
TXN001999,2026-06-28,STR002,PRD023,9,24.99,224.91
TXN002000,2026-06-28,STR002,PRD024,6,27.99,167.94
TXN002001,2026-06-28,STR002,PRD025,12,42.99,515.88
TXN002002,2026-06-28,STR003,PRD001,8,49.99,399.92
TXN002003,2026-06-28,STR003,PRD002,4,89.99,359.96
TXN002004,2026-06-28,STR003,PRD004,8,34.99,279.92
TXN002005,2026-06-28,STR003,PRD005,5,329.99,1649.95
TXN002006,2026-06-28,STR003,PRD006,8,24.99,199.92
TXN002007,2026-06-28,STR003,PRD007,9,39.99,359.91
TXN002008,2026-06-28,STR003,PRD008,6,79.99,479.94
TXN002009,2026-06-28,STR003,PRD009,4,19.99,79.96
TXN002010,2026-06-28,STR003,PRD010,4,219.99,879.96
TXN002011,2026-06-28,STR003,PRD011,5,16.99,84.95
TXN002012,2026-06-28,STR003,PRD012,6,119.99,719.94
TXN002013,2026-06-28,STR003,PRD013,6,9.99,59.94
TXN002014,2026-06-28,STR003,PRD014,9,44.99,404.91
TXN002015,2026-06-28,STR003,PRD015,8,34.99,279.92
TXN002016,2026-06-28,STR003,PRD016,14,13.99,195.86
TXN002017,2026-06-28,STR003,PRD017,10,22.99,229.9
TXN002018,2026-06-28,STR003,PRD018,15,4.99,74.85
TXN002019,2026-06-28,STR003,PRD019,18,10.99,197.82
TXN002020,2026-06-28,STR003,PRD020,14,14.99,209.86
TXN002021,2026-06-28,STR003,PRD021,15,12.99,194.85
TXN002022,2026-06-28,STR003,PRD022,11,32.99,362.89
TXN002023,2026-06-28,STR003,PRD023,12,24.99,299.88
TXN002024,2026-06-28,STR003,PRD024,11,27.99,307.89
TXN002025,2026-06-28,STR003,PRD025,6,42.99,257.94
TXN002026,2026-06-29,STR001,PRD001,4,49.99,199.96
TXN002027,2026-06-29,STR001,PRD002,3,89.99,269.97
TXN002028,2026-06-29,STR001,PRD004,2,34.99,69.98
TXN002029,2026-06-29,STR001,PRD006,5,24.99,124.95
TXN002030,2026-06-29,STR001,PRD007,4,39.99,159.96
TXN002031,2026-06-29,STR001,PRD008,6,79.99,479.94
TXN002032,2026-06-29,STR001,PRD009,7,19.99,139.93
TXN002033,2026-06-29,STR001,PRD011,10,16.99,169.9
TXN002034,2026-06-29,STR001,PRD012,6,119.99,719.94
TXN002035,2026-06-29,STR001,PRD013,4,9.99,39.96
TXN002036,2026-06-29,STR001,PRD014,9,44.99,404.91
TXN002037,2026-06-29,STR001,PRD015,6,34.99,209.94
TXN002038,2026-06-29,STR001,PRD016,13,13.99,181.87
TXN002039,2026-06-29,STR001,PRD017,2,22.99,45.98
TXN002040,2026-06-29,STR001,PRD018,15,4.99,74.85
TXN002041,2026-06-29,STR001,PRD019,10,10.99,109.9
TXN002042,2026-06-29,STR001,PRD020,15,14.99,224.85
TXN002043,2026-06-29,STR001,PRD021,7,12.99,90.93
TXN002044,2026-06-29,STR001,PRD022,12,32.99,395.88
TXN002045,2026-06-29,STR001,PRD023,10,24.99,249.9
TXN002046,2026-06-29,STR001,PRD024,9,27.99,251.91
TXN002047,2026-06-29,STR001,PRD025,8,42.99,343.92
TXN002048,2026-06-29,STR002,PRD001,3,49.99,149.97
TXN002049,2026-06-29,STR002,PRD002,6,89.99,539.94
TXN002050,2026-06-29,STR002,PRD003,6,179.99,1079.94
TXN002051,2026-06-29,STR002,PRD004,5,34.99,174.95
TXN002052,2026-06-29,STR002,PRD005,6,329.99,1979.94
TXN002053,2026-06-29,STR002,PRD006,8,24.99,199.92
TXN002054,2026-06-29,STR002,PRD007,5,39.99,199.95
TXN002055,2026-06-29,STR002,PRD008,3,79.99,239.97
TXN002056,2026-06-29,STR002,PRD009,7,19.99,139.93
TXN002057,2026-06-29,STR002,PRD010,3,219.99,659.97
TXN002058,2026-06-29,STR002,PRD011,4,16.99,67.96
TXN002059,2026-06-29,STR002,PRD013,8,9.99,79.92
TXN002060,2026-06-29,STR002,PRD014,5,44.99,224.95
TXN002061,2026-06-29,STR002,PRD015,8,34.99,279.92
TXN002062,2026-06-29,STR002,PRD016,16,13.99,223.84
TXN002063,2026-06-29,STR002,PRD017,10,22.99,229.9
TXN002064,2026-06-29,STR002,PRD018,14,4.99,69.86
TXN002065,2026-06-29,STR002,PRD019,13,10.99,142.87
TXN002066,2026-06-29,STR002,PRD020,16,14.99,239.84
TXN002067,2026-06-29,STR002,PRD021,12,12.99,155.88
TXN002068,2026-06-29,STR002,PRD022,6,32.99,197.94
TXN002069,2026-06-29,STR002,PRD023,8,24.99,199.92
TXN002070,2026-06-29,STR002,PRD024,12,27.99,335.88
TXN002071,2026-06-29,STR002,PRD025,6,42.99,257.94
TXN002072,2026-06-29,STR003,PRD001,6,49.99,299.94
TXN002073,2026-06-29,STR003,PRD002,2,89.99,179.98
TXN002074,2026-06-29,STR003,PRD004,3,34.99,104.97
TXN002075,2026-06-29,STR003,PRD005,6,329.99,1979.94
TXN002076,2026-06-29,STR003,PRD006,6,24.99,149.94
TXN002077,2026-06-29,STR003,PRD007,6,39.99,239.94
TXN002078,2026-06-29,STR003,PRD008,7,79.99,559.93
TXN002079,2026-06-29,STR003,PRD009,3,19.99,59.97
